date,Times of Day,pressure_state,pressure_Sea,Precipitation_amount,temperature,Dew point temperature,pressure_Vapor,Humidity,wind_speed,Wind_direction,Daylight_hours,solar radiation_amount,snowfall,Snow_cover
2018/7/12,6,1011.8,1014.6,2,23.9,23.1,28.2,95,3,0,0,0.04,0,0
2018/7/12,7,1011.8,1014.6,1,23.7,23.7,29.3,100,2,0,0,0.2,0,0
2018/7/12,8,1011.4,1014.2,0.5,24.7,22.2,26.8,86,2,0,0.2,0.84,0,0
2018/7/12,9,1010.9,1013.7,0,26.2,22.9,27.9,82,1.3,0,0.1,1.52,0,0
2018/7/12,10,1011.1,1013.9,0,25.4,24,29.9,92,1.4,0,0.2,1.32,0,0
2018/7/12,11,1010.8,1013.6,0,26.9,24.2,30.1,85,1.7,0,0,0.44,0,0
2018/7/12,12,1010.4,1013.1,0,28.3,23.4,28.9,75,1.9,0,0.1,1.68,0,0
2018/7/12,13,1009.6,1012.3,0,28.6,23.1,28.2,72,2.7,0,0.2,1.76,0,0
2018/7/12,14,1009.4,1012.1,0,29.3,23.7,29.4,72,4.2,0,0.2,1.38,0,0
2018/7/12,15,1009.1,1011.8,0,29.2,23.4,28.8,71,6,0,0.6,2.05,0,0
2018/7/12,16,1009,1011.7,0,28.4,23.8,29.4,76,4.5,0,0.7,1.67,0,0
2018/7/12,17,1008.9,1011.6,0,28.5,23,28,72,4.4,0,0.8,1.15,0,0
2018/7/12,18,1009,1011.7,0,27.7,23.7,29.4,79,2.4,0,0.8,0.71,0,0
2018/7/12,19,1009,1011.8,0,27.2,23.9,29.6,82,2.1,0,0,0.07,0,0
2018/7/12,20,1009.5,1012.2,0,27.5,23.7,29.4,80,2.9,0,0,0,0,0
2018/7/12,21,1009.7,1012.5,0,26.7,24,29.8,85,2.4,0,0,0,0,0
2018/7/12,22,1009.5,1012.3,0,26.6,24.1,30,86,2.3,0,0,0,0,0
2018/7/12,23,1009.1,1011.9,0,26.4,24.3,30.3,88,2.6,0,0,0,0,0
2018/7/12,24,1008.6,1011.4,0,25.7,24.1,30.1,91,2.6,0,0,0,0,0
2018/7/13,1,1008,1010.8,0,25.8,23.9,29.6,89,2.8,0,0,0,0,0
2018/7/13,2,1008.1,1010.9,0,25.8,23.9,29.6,89,3.1,0,0,0,0,0
2018/7/13,3,1008,1010.8,0,25.7,23.9,29.7,90,3.1,0,0,0,0,0
2018/7/13,4,1008,1010.8,0,25.5,24.3,30.4,93,2.6,0,0,0,0,0
2018/7/13,5,1008,1010.8,0,25.7,24.5,30.7,93,2,0,0,0.01,0,0
2018/7/13,6,1007.8,1010.6,0,26.2,24.6,31,91,2.3,0,0.2,0.2,0,0
2018/7/13,7,1007.8,1010.5,0,27.3,25,31.6,87,1.7,0,0.8,0.72,0,0
2018/7/13,8,1007.5,1010.2,0,29.3,24,29.8,73,1.4,0,1,1.7,0,0
2018/7/13,9,1007.5,1010.2,0,30,24.9,31.4,74,2,0,0.4,1.58,0,0
2018/7/13,10,1007.3,1010,0,31,24.2,30.1,67,1.2,0,0.6,2.27,0,0
2018/7/13,11,1006.7,1009.4,0,32.9,24.4,30.5,61,1.3,0,1,2.92,0,0
2018/7/13,12,1006.1,1008.8,0,32.7,25.3,32.2,65,4.3,0,0.9,3.24,0,0
2018/7/13,13,1005.7,1008.4,0,31.7,25.1,31.8,68,4.6,0,0.5,2.13,0,0
2018/7/13,14,1005.4,1008.1,0,32.7,24.7,31.2,63,4.4,0,0.9,2.59,0,0
2018/7/13,15,1005.3,1008,0,31.4,23,28.1,61,3.5,0,0.8,2.2,0,0
2018/7/13,16,1005.1,1007.8,0,32.7,23.4,28.7,58,3.5,0,0.9,1.6,0,0
2018/7/13,17,1005.3,1008,0,31.4,23,28.1,61,2.5,0,0.7,1.17,0,0
2018/7/13,18,1005.6,1008.3,0,30.6,23,28.1,64,3.7,0,0,0.34,0,0
2018/7/13,19,1005.8,1008.5,0,30.1,22.8,27.8,65,3.2,0,0,0.1,0,0
2018/7/13,20,1006.3,1009,0,29.1,23.3,28.6,71,3.1,0,0,0,0,0
2018/7/13,21,1006.9,1009.6,0,29.1,22.8,27.8,69,2.8,0,0,0,0,0
2018/7/13,22,1006.8,1009.5,0,28.2,23.8,29.5,77,3.4,0,0,0,0,0
2018/7/13,23,1006.6,1009.3,0,27.7,23.7,29.4,79,2.3,0,0,0,0,0
2018/7/13,24,1006.4,1009.1,0,26.7,23.6,29.1,83,1.5,0,0,0,0,0
2018/7/14,1,1006.3,1009,0,27.4,23.6,29.2,80,1,0,0,0,0,0
2018/7/14,2,1006.4,1009.1,0,26.9,24.2,30.1,85,0.8,0,0,0,0,0
2018/7/14,3,1006.6,1009.4,0,26.5,24.4,30.5,88,1.3,0,0,0,0,0
2018/7/14,4,1006.8,1009.5,0,27.4,21.7,25.9,71,3.3,0,0,0,0,0
2018/7/14,5,1007.2,1009.9,0,27.1,22.3,26.9,75,3.5,0,0,0.01,0,0
2018/7/14,6,1007.3,1010,0,27.3,24.2,30.1,83,1.8,0,0.3,0.26,0,0
2018/7/14,7,1007.6,1010.3,0,29.4,23.4,28.7,70,1.7,0,1,0.9,0,0
2018/7/14,8,1007.9,1010.6,0,30.5,22.7,27.5,63,2.4,0,1,1.66,0,0
2018/7/14,9,1007.9,1010.6,0,31.8,22.5,27.3,58,2.1,0,1,2.25,0,0
2018/7/14,10,1007.7,1010.4,0,32.5,21.7,25.9,53,2,0,1,2.78,0,0
2018/7/14,11,1007.5,1010.2,0,34.1,22.8,27.8,52,1.6,0,1,3.06,0,0
2018/7/14,12,1007.2,1009.9,0,32.9,24.4,30.5,61,2.5,0,0.4,1.97,0,0
2018/7/14,13,1006.7,1009.4,0,34.6,25.1,31.9,58,2.2,0,0.7,2.7,0,0
2018/7/14,14,1006.7,1009.4,0,33.2,24.1,30,59,3.8,0,0.4,1.83,0,0
2018/7/14,15,1006.9,1009.6,0,32.8,25.4,32.4,65,4.2,0,0.5,1.74,0,0
2018/7/14,16,1007.3,1010,0,32.8,22.3,26.9,54,5.6,0,0.7,1.46,0,0
2018/7/14,17,1007.2,1009.9,0,31.2,22.8,27.7,61,4.1,0,0.5,0.97,0,0
2018/7/14,18,1007.4,1010.1,0,31,24.2,30.1,67,3.8,0,0.4,0.45,0,0
2018/7/14,19,1008.1,1010.8,0,30.8,22.7,27.6,62,4,0,0,0.08,0,0
2018/7/14,20,1008.6,1011.3,0,29.6,23.6,29,70,3.5,0,0,0,0,0
2018/7/14,21,1009.2,1011.9,0,29,25,31.7,79,3.8,0,0,0,0,0
2018/7/14,22,1009.1,1011.8,0,28.2,25.4,32.5,85,2.2,0,0,0,0,0
2018/7/14,23,1009.3,1012,0,28,25.6,32.9,87,3,0,0,0,0,0
2018/7/14,24,1009.4,1012.1,0,27.9,25.9,33.5,89,2.2,0,0,0,0,0
2018/7/15,1,1009.3,1012,0,27.7,25.9,33.4,90,2.7,0,0,0,0,0
2018/7/15,2,1009.4,1012.2,0,26.9,25.7,33,93,2.3,0,0,0,0,0
2018/7/15,3,1009.4,1012.2,0,26.8,25.9,33.5,95,2.8,0,0,0,0,0
2018/7/15,4,1009.3,1012.1,0,26.6,25.6,32.7,94,2.6,0,0,0,0,0
2018/7/15,5,1009.5,1012.3,0,26.3,25.4,32.5,95,2.1,0,0,0.01,0,0
2018/7/15,6,1009.8,1012.5,0,27.8,26,33.6,90,1.4,0,0.2,0.27,0,0
2018/7/15,7,1010,1012.7,0,28.2,25.2,32.1,84,1.3,0,0.1,0.49,0,0
2018/7/15,8,1009.9,1012.6,0,30,24.4,30.6,72,1.1,0,0.9,1.55,0,0
2018/7/15,9,1009.8,1012.5,0,31,25.4,32.4,72,1.1,0,0.9,2.35,0,0
2018/7/15,10,1009.9,1012.6,0,32,26.1,33.8,71,3.1,0,0.8,2.42,0,0
2018/7/15,11,1009.6,1012.3,0,31.9,25.3,32.2,68,3.8,0,1,3.15,0,0
2018/7/15,12,1009,1011.7,0,32.8,25.1,31.9,64,4.1,0,1,3.28,0,0
2018/7/15,13,1008.4,1011.1,0,33.8,24.7,31.1,59,5.4,0,1,3.26,0,0
2018/7/15,14,1008,1010.7,0,34.5,25.3,32.3,59,6,0,1,3.03,0,0
2018/7/15,15,1007.6,1010.3,0,33.5,24.4,30.5,59,4.5,0,1,2.63,0,0
2018/7/15,16,1007.4,1010.1,0,32.5,25.3,32.3,66,4.7,0,1,2.06,0,0
2018/7/15,17,1007.5,1010.2,0,30.8,24,29.8,67,4.2,0,0.9,1.24,0,0
2018/7/15,18,1008,1010.7,0,29.9,24.3,30.4,72,4.1,0,0.8,0.49,0,0
2018/7/15,19,1008.3,1011,0,28.9,25.3,32.3,81,3.8,0,0.5,0.13,0,0
2018/7/15,20,1008.8,1011.5,0,28.3,24.9,31.6,82,3.3,0,0,0,0,0
2018/7/15,21,1008.9,1011.6,0,28.3,25.1,31.9,83,3.6,0,0,0,0,0
2018/7/15,22,1008.9,1011.6,0,27.7,25.3,32.3,87,3,0,0,0,0,0
2018/7/15,23,1009.1,1011.8,0,28.1,25.1,32,84,3.6,0,0,0,0,0
2018/7/15,24,1009.1,1011.8,0,27.9,24.8,31.2,83,2.6,0,0,0,0,0
2018/7/16,1,1008.9,1011.6,0,27.7,24.8,31.2,84,2.5,0,0,0,0,0
2018/7/16,2,1008.3,1011,0,27.5,24.8,31.2,85,3.1,0,0,0,0,0
2018/7/16,3,1008.4,1011.1,0,27.5,24.8,31.2,85,2.8,0,0,0,0,0
2018/7/16,4,1008.3,1011.1,0,26.9,24.8,31.2,88,2,0,0,0,0,0
2018/7/16,5,1008.8,1011.6,0,26.5,24.5,30.8,89,1.5,0,0,0.01,0,0
2018/7/16,6,1009.3,1012,0,27.9,25,31.6,84,2.2,0,0.7,0.33,0,0
2018/7/16,7,1009.4,1012.1,0,29.3,25.3,32.2,79,1.5,0,1,0.94,0,0
2018/7/16,8,1009.3,1012,0,31,25.8,33.3,74,1.5,0,1,1.59,0,0
2018/7/16,9,1009,1011.7,0,32,25.6,32.8,69,2,0,1,2.19,0,0
2018/7/16,10,1008.9,1011.6,0,33,26.8,35.2,70,3.1,0,1,2.54,0,0
2018/7/16,11,1008.7,1011.4,0,32.6,26.2,34,69,3.8,0,0.8,2.86,0,0
2018/7/16,12,1008.5,1011.2,0,32.5,26.8,35.2,72,3.6,0,0.2,1.87,0,0
2018/7/16,13,1008.1,1010.8,0,33.4,25.9,33.5,65,4.3,0,1,3.19,0,0
2018/7/16,14,1007.9,1010.6,0,32.9,26.2,34,68,4.3,0,1,2.56,0,0
2018/7/16,15,1007.9,1010.6,0,32.4,25,31.6,65,4.7,0,1,2.36,0,0
2018/7/16,16,1007.7,1010.4,0,32.7,25.8,33.2,67,3,0,0.8,1.53,0,0
2018/7/16,17,1007.6,1010.3,0,31,25.4,32.4,72,5.2,0,1,1.28,0,0
2018/7/16,18,1008.1,1010.8,0,30.3,25.6,32.8,76,3.4,0,0.5,0.66,0,0
2018/7/16,19,1008.8,1011.5,0,29.3,25.7,33,81,3.4,0,0.1,0.12,0,0
2018/7/16,20,1009.3,1012,0,28.7,25.5,32.7,83,3.3,0,0,0,0,0
2018/7/16,21,1009.4,1012.1,0,28.5,25.3,32.3,83,2.5,0,0,0,0,0
2018/7/16,22,1009.5,1012.2,0,28.5,24.9,31.5,81,2.3,0,0,0,0,0
2018/7/16,23,1009.1,1011.8,0,27.9,25.3,32.3,86,3.2,0,0,0,0,0
2018/7/16,24,1009.1,1011.8,0,27.7,25.2,32,86,2.4,0,0,0,0,0
2018/7/17,1,1008.6,1011.4,0,27.1,25.1,31.9,89,2,0,0,0,0,0
2018/7/17,2,1008.8,1011.5,0,27.2,24.7,31,86,1.9,0,0,0,0,0
2018/7/17,3,1008.9,1011.6,0,27.6,24.7,31,84,1.2,0,0,0,0,0
2018/7/17,4,1008.8,1011.5,0,27.7,24.8,31.2,84,2.5,0,0,0,0,0
2018/7/17,5,1009.3,1012,0,27.4,24.7,31,85,1.5,0,0,0.01,0,0
2018/7/17,6,1009.3,1012,0,27.8,24.9,31.4,84,2.4,0,0,0.19,0,0
2018/7/17,7,1009.2,1011.9,0,28.4,24.8,31.4,81,2.3,0,0.1,0.52,0,0
2018/7/17,8,1009,1011.7,0,30.6,25.4,32.5,74,3,0,0.9,1.52,0,0
2018/7/17,9,1008.7,1011.4,0,31.6,25,31.6,68,2.3,0,1,2.21,0,0
2018/7/17,10,1008.4,1011.1,0,32.5,25.8,33.3,68,1.4,0,1,2.21,0,0
2018/7/17,11,1008,1010.7,0,32.4,26,33.6,69,4.3,0,1,2.57,0,0
2018/7/17,12,1007.6,1010.3,0,33.5,26.5,34.7,67,5.1,0,1,3.15,0,0
2018/7/17,13,1007.3,1010,0,34,26.7,35.1,66,5,0,1,3.37,0,0
2018/7/17,14,1007,1009.7,0,33.1,25.9,33.4,66,5.4,0,1,3.04,0,0
2018/7/17,15,1006.8,1009.5,0,32.7,26.3,34.1,69,4.6,0,1,2.42,0,0
2018/7/17,16,1006.5,1009.2,0,31.9,26,33.6,71,4.5,0,1,1.68,0,0
2018/7/17,17,1006.6,1009.3,0,31.2,26,33.6,74,4.5,0,0.8,1.16,0,0
2018/7/17,18,1007.1,1009.8,0,30.4,26.1,33.9,78,3.8,0,0.4,0.46,0,0
2018/7/17,19,1007.3,1010,0,29.4,25.8,33.2,81,4.5,0,0,0.09,0,0
2018/7/17,20,1007.7,1010.4,0,28.9,25.7,33.1,83,3.2,0,0,0,0,0
2018/7/17,21,1008,1010.7,0,28.4,25.6,32.9,85,2.2,0,0,0,0,0
2018/7/17,22,1007.8,1010.5,0,28.4,25.6,32.9,85,3.6,0,0,0,0,0
2018/7/17,23,1007.7,1010.4,0,28.3,25.3,32.3,84,4.6,0,0,0,0,0
2018/7/17,24,1007.4,1010.1,0,28.1,24.9,31.6,83,2.3,0,0,0,0,0
2018/7/18,1,1007.5,1010.2,0,27.9,24.5,30.8,82,3,0,0,0,0,0
2018/7/18,2,1007.6,1010.3,0,27.8,24.7,31,83,2.3,0,0,0,0,0
2018/7/18,3,1007.7,1010.4,0,27.2,24.7,31,86,1.9,0,0,0,0,0
2018/7/18,4,1007.8,1010.5,0,27.7,24.8,31.2,84,1.8,0,0,0,0,0
2018/7/18,5,1008,1010.8,0,26.7,24.9,31.5,90,1.2,0,0,0.01,0,0
2018/7/18,6,1008,1010.7,0,27.4,25.6,32.9,90,0.8,0,0,0.18,0,0
2018/7/18,7,1008,1010.7,0,28.7,25.3,32.3,82,0.2,0,0.3,0.57,0,0
2018/7/18,8,1007.7,1010.4,0,31,25.1,31.9,71,1.4,0,1,1.45,0,0
2018/7/18,9,1007.6,1010.3,0,33,26.1,33.7,67,1.5,0,1,2.12,0,0
2018/7/18,10,1007.2,1009.9,0,33.2,26.7,35.1,69,2.7,0,0.9,2.41,0,0
2018/7/18,11,1006.9,1009.6,0,34,26.2,34.1,64,3.6,0,1,2.97,0,0
2018/7/18,12,1006.8,1009.5,0,33.9,26.1,33.9,64,4.6,0,1,3.23,0,0
2018/7/18,13,1006.4,1009.1,0,33.7,26.2,34,65,4.7,0,0.9,2.91,0,0
2018/7/18,14,1006,1008.7,0,33.8,25.5,32.6,62,4.4,0,1,2.72,0,0
2018/7/18,15,1006,1008.7,0,34.3,25.1,31.9,59,3.7,0,1,2.44,0,0
2018/7/18,16,1005.6,1008.3,0,34.1,26.1,33.7,63,3.9,0,0.9,1.76,0,0
2018/7/18,17,1005.8,1008.5,0,32.8,25.9,33.3,67,3.7,0,1,1.18,0,0
2018/7/18,18,1006,1008.7,0,31.7,25.6,32.7,70,3.8,0,1,0.58,0,0
2018/7/18,19,1006.6,1009.3,0,30.6,25.2,32.1,73,3.4,0,0.2,0.12,0,0
2018/7/18,20,1007.3,1010,0,29.6,25.6,32.8,79,4.1,0,0,0,0,0
2018/7/18,21,1007.7,1010.4,0,29,25.4,32.5,81,3.2,0,0,0,0,0
2018/7/18,22,1007.8,1010.5,0,28.4,25.2,32.1,83,3.9,0,0,0,0,0
2018/7/18,23,1008,1010.7,0,28,25.2,32.1,85,4.5,0,0,0,0,0
2018/7/18,24,1007.6,1010.3,0,28.3,25.5,32.7,85,3.3,0,0,0,0,0
2018/7/19,1,1007.3,1010,0,27.9,25.7,33.1,88,2.6,0,0,0,0,0
2018/7/19,2,1007.1,1009.8,0,27.6,25.6,32.9,89,3.1,0,0,0,0,0
2018/7/19,3,1007.1,1009.8,0,27.3,25.5,32.7,90,2.8,0,0,0,0,0
2018/7/19,4,1007.1,1009.8,0,27.2,25.4,32.5,90,1.7,0,0,0,0,0
2018/7/19,5,1007.7,1010.5,0,26.7,25.5,32.6,93,0.9,0,0,0.01,0,0
2018/7/19,6,1008,1010.7,0,27.8,25.6,32.9,88,1.6,0,0.1,0.22,0,0
2018/7/19,7,1008.3,1011,0,29.2,25.4,32.4,80,1.7,0,0.5,0.74,0,0
2018/7/19,8,1008.4,1011.1,0,29.8,25.3,32.3,77,2,0,0.8,1.35,0,0
2018/7/19,9,1008.4,1011.1,0,31.2,25.8,33.2,73,3.2,0,0.4,1.59,0,0
2018/7/19,10,1008.2,1010.9,0,32.3,25.6,32.9,68,3.6,0,1,3.07,0,0
2018/7/19,11,1007.8,1010.5,0,33.1,26.2,33.9,67,4.3,0,1,3.2,0,0
2018/7/19,12,1007.4,1010.1,0,33.2,25.5,32.6,64,4.7,0,1,3.42,0,0
2018/7/19,13,1006.9,1009.6,0,33.2,25.5,32.6,64,6.2,0,1,3.15,0,0
2018/7/19,14,1006.8,1009.5,0,33.8,25,31.6,60,5.4,0,1,3.24,0,0
2018/7/19,15,1006.7,1009.4,0,32.7,24.5,30.7,62,6.1,0,1,2.6,0,0
2018/7/19,16,1006.7,1009.4,0,32.7,24.5,30.7,62,4.9,0,1,2.13,0,0
2018/7/19,17,1006.6,1009.3,0,31.5,24.6,31,67,5.4,0,1,1.44,0,0
2018/7/19,18,1007.1,1009.8,0,30.4,24.8,31.3,72,3.1,0,1,0.61,0,0
2018/7/19,19,1007.6,1010.3,0,29.3,25.3,32.2,79,3.9,0,0.4,0.15,0,0
2018/7/19,20,1008.1,1010.8,0,28.6,25.6,32.9,84,4.7,0,0,0,0,0
2018/7/19,21,1008.4,1011.1,0,28.4,25.8,33.3,86,3.7,0,0,0,0,0
2018/7/19,22,1008.1,1010.8,0,28.2,25.4,32.5,85,3.8,0,0,0,0,0
2018/7/19,23,1008.2,1010.9,0,28.1,25.5,32.7,86,3.1,0,0,0,0,0
2018/7/19,24,1007.9,1010.6,0,27.8,25.2,32.1,86,3.7,0,0,0,0,0
2018/7/20,1,1007.6,1010.3,0,27.6,25.1,31.8,86,3.6,0,0,0,0,0
2018/7/20,2,1007.6,1010.3,0,27.5,24.8,31.2,85,4.8,0,0,0,0,0
2018/7/20,3,1007.7,1010.4,0,27.7,24.6,30.8,83,2.7,0,0,0,0,0
2018/7/20,4,1008.1,1010.8,0,27.2,24.5,30.7,85,2.9,0,0,0,0,0
2018/7/20,5,1008.7,1011.4,0,27.3,24.4,30.5,84,3.8,0,0,0.01,0,0
2018/7/20,6,1008.8,1011.5,0,27.5,24.6,30.9,84,3.1,0,0.7,0.28,0,0
2018/7/20,7,1009.1,1011.8,0,28.9,24.5,30.7,77,2.3,0,1,0.91,0,0
2018/7/20,8,1009,1011.7,0,30.2,23.9,29.6,69,3.1,0,1,1.57,0,0
2018/7/20,9,1008.8,1011.5,0,31.6,24.5,30.7,66,4.6,0,0.9,2.09,0,0
2018/7/20,10,1008.4,1011.1,0,32.9,24.7,31,62,3.6,0,0.9,2.7,0,0
2018/7/20,11,1008.3,1011,0,33.2,24.9,31.6,62,4.5,0,1,3.13,0,0
2018/7/20,12,1008.1,1010.8,0,33.2,25.7,33.1,65,5.2,0,0.9,3.24,0,0
2018/7/20,13,1007.7,1010.4,0,33.1,25.6,32.9,65,6,0,1,3.28,0,0
2018/7/20,14,1007.7,1010.4,0,32.7,26.5,34.6,70,6.8,0,0.9,2.79,0,0
2018/7/20,15,1007.4,1010.1,0,32.4,25.7,33.1,68,6.6,0,1,2.56,0,0
2018/7/20,16,1007.6,1010.3,0,32,26.1,33.8,71,5.6,0,1,1.97,0,0
2018/7/20,17,1007.4,1010.1,0,31.1,25.7,33,73,4.9,0,1,1.37,0,0
2018/7/20,18,1008.1,1010.8,0,29.9,24.8,31.2,74,5.1,0,1,0.65,0,0
2018/7/20,19,1008.5,1011.2,0,29.4,24.5,30.8,75,6.1,0,0.2,0.08,0,0
2018/7/20,20,1008.5,1011.2,0,28.9,25.1,31.9,80,5.2,0,0,0,0,0
2018/7/20,21,1009.2,1011.9,0,28.7,24.9,31.5,80,5.2,0,0,0,0,0
2018/7/20,22,1009,1011.7,0,28.5,24.7,31.1,80,4.7,0,0,0,0,0
2018/7/20,23,1008.8,1011.5,0,28.2,24.4,30.6,80,4.5,0,0,0,0,0
2018/7/20,24,1008.7,1011.4,0,28.2,24,29.8,78,3.9,0,0,0,0,0
2018/7/21,1,1008.2,1010.9,0,28.1,23.9,29.7,78,4.6,0,0,0,0,0
2018/7/21,2,1008.1,1010.8,0,27.8,24,29.9,80,2.8,0,0,0,0,0
2018/7/21,3,1008.1,1010.8,0,27.5,24.2,30.1,82,2.3,0,0,0,0,0
2018/7/21,4,1008.1,1010.8,0,27.4,24.1,29.9,82,1.5,0,0,0,0,0
2018/7/21,5,1008.5,1011.3,0,26.9,24.2,30.1,85,1.7,0,0,0.01,0,0
2018/7/21,6,1008.5,1011.2,0,27.8,24.5,30.6,82,2.1,0,0.7,0.28,0,0
2018/7/21,7,1009,1011.7,0,29.3,24.6,31,76,1.4,0,1,0.9,0,0
2018/7/21,8,1009,1011.7,0,30.5,24.6,31,71,1.2,0,1,1.54,0,0
2018/7/21,9,1008.8,1011.5,0,32.1,25.2,32.1,67,1.8,0,1,2.31,0,0
2018/7/21,10,1008.6,1011.3,0,33.7,26.2,34,65,1.3,0,1,2.84,0,0
2018/7/21,11,1008.2,1010.9,0,33.5,25.5,32.6,63,3.8,0,1,3.05,0,0
2018/7/21,12,1007.8,1010.5,0,34,25.4,32.5,61,6.4,0,1,3.02,0,0
2018/7/21,13,1007.4,1010.1,0,34.2,25.6,32.8,61,5,0,1,2.93,0,0
2018/7/21,14,1007,1009.7,0,34.1,26.1,33.7,63,5.6,0,1,2.77,0,0
2018/7/21,15,1006.7,1009.4,0,33.6,25,31.8,61,4.6,0,1,2.36,0,0
2018/7/21,16,1006.6,1009.3,0,32.6,24.6,31,63,4.1,0,1,1.8,0,0
2018/7/21,17,1006.6,1009.3,0,32,24.6,30.9,65,4.4,0,1,1.18,0,0
2018/7/21,18,1006.8,1009.5,0,31.1,25.2,32.1,71,3,0,0.6,0.5,0,0
2018/7/21,19,1006.8,1009.5,0,30.3,24.9,31.5,73,3.9,0,0.3,0.16,0,0
2018/7/21,20,1007,1009.7,0,29.2,25,31.6,78,3.1,0,0,0,0,0
2018/7/21,21,1007.4,1010.1,0,29.3,24.2,30.2,74,3.8,0,0,0,0,0
2018/7/21,22,1007.1,1009.8,0,29.1,24.2,30.2,75,4,0,0,0,0,0
2018/7/21,23,1007.2,1009.9,0,28.9,24,29.9,75,3.1,0,0,0,0,0
2018/7/21,24,1006.8,1009.5,0,28.1,24.3,30.4,80,2.3,0,0,0,0,0
2018/7/22,1,1006.6,1009.3,0,27.9,24.5,30.8,82,2,0,0,0,0,0
2018/7/22,2,1006.4,1009.1,0,27.3,24.6,30.9,85,1.8,0,0,0,0,0
2018/7/22,3,1006.4,1009.1,0,26.9,24.8,31.2,88,1.7,0,0,0,0,0
2018/7/22,4,1006.6,1009.3,0,26.8,24.8,31.4,89,1.3,0,0,0,0,0
2018/7/22,5,1006.9,1009.7,0,26.6,25,31.7,91,1,0,0,0.01,0,0
2018/7/22,6,1007.1,1009.8,0,27.8,25.4,32.5,87,0.8,0,0.7,0.26,0,0
2018/7/22,7,1007.4,1010.1,0,30,25.7,33.1,78,1.6,0,1,0.85,0,0
2018/7/22,8,1007.2,1009.9,0,32.5,26.6,34.7,71,1,0,1,1.53,0,0
2018/7/22,9,1007,1009.7,0,33.1,24.6,30.9,61,1,0,1,2.23,0,0
2018/7/22,10,1006.7,1009.4,0,33.8,26,33.7,64,2,0,0.9,2.26,0,0
2018/7/22,11,1006.1,1008.8,0,35.1,27.3,36.2,64,3.9,0,1,2.87,0,0
2018/7/22,12,1005.4,1008.1,0,34.1,25.2,32.1,60,4.3,0,1,2.45,0,0
2018/7/22,13,1004.9,1007.6,0,33.8,25.8,33.2,63,4.1,0,0.4,1.95,0,0
2018/7/22,14,1004.3,1007,0,34.4,26.1,33.7,62,4.8,0,0.4,1.97,0,0
2018/7/22,15,1003.9,1006.6,0,34.9,26.3,34.1,61,5,0,0.9,2.32,0,0
2018/7/22,16,1003.9,1006.6,0,34.5,26.4,34.5,63,4.5,0,0.8,1.6,0,0
2018/7/22,17,1003.9,1006.6,0,32.9,25.7,33,66,3.3,0,0,0.61,0,0
2018/7/22,18,1004.2,1006.9,0,32,25.4,32.4,68,2.4,0,0.6,0.37,0,0
2018/7/22,19,1004.4,1007.1,0,31.3,24.7,31.1,68,3.1,0,0.2,0.1,0,0
2018/7/22,20,1004.9,1007.6,0,30.6,24.7,31.2,71,2.3,0,0,0,0,0
2018/7/22,21,1005.1,1007.8,0,30.3,24.7,31.1,72,2.3,0,0,0,0,0
2018/7/22,22,1004.8,1007.5,0,29.9,25.4,32.5,77,1.7,0,0,0,0,0
2018/7/22,23,1004.2,1006.9,0,29.1,25.7,33.1,82,1.9,0,0,0,0,0
2018/7/22,24,1003.8,1006.5,0,29.1,25.7,33.1,82,1,0,0,0,0,0
2018/7/23,1,1003.6,1006.3,0,28.6,25.8,33.3,85,1.9,0,0,0,0,0
2018/7/23,2,1003.4,1006.1,0,30.2,22.1,26.6,62,3.4,0,0,0,0,0
2018/7/23,3,1003.3,1006,0,30.1,21.8,26,61,1.8,0,0,0,0,0
2018/7/23,4,1003.7,1006.4,0,29.9,23.1,28.3,67,2.5,0,0,0,0,0
2018/7/23,5,1004,1006.7,0,29.3,22.8,27.7,68,2.2,0,0,0.01,0,0
2018/7/23,6,1004,1006.7,0,28.7,23.4,28.8,73,1.5,0,0,0.2,0,0
2018/7/23,7,1004.1,1006.8,0,31.3,22.6,27.4,60,2.3,0,0.7,0.92,0,0
2018/7/23,8,1003.9,1006.6,0,32.4,22.2,26.8,55,2.7,0,1,1.58,0,0
2018/7/23,9,1003.5,1006.2,0,32.7,23.1,28.2,57,2.8,0,0.9,1.46,0,0
2018/7/23,10,1003.2,1005.9,0,34.1,22.2,26.8,50,2.4,0,0.8,1.76,0,0
2018/7/23,11,1002.6,1005.3,0,36.1,22.3,26.9,45,2.9,0,1,2.62,0,0
2018/7/23,12,1002,1004.6,0,37.1,20.4,24,38,3,0,1,2.82,0,0
2018/7/23,13,1001,1003.6,0,37.4,20.7,24.4,38,1.5,0,1,3.08,0,0
2018/7/23,14,1000.7,1003.3,0,36.9,22.3,26.9,43,3,0,1,2.9,0,0
2018/7/23,15,1000.7,1003.4,0,34.2,22.9,28,52,5.4,0,0.2,1.12,0,0
2018/7/23,16,1001,1003.7,0,34.8,23.8,29.5,53,4.6,0,0.2,0.87,0,0
2018/7/23,17,1001,1003.7,0,33.4,24.6,30.9,60,5.3,0,1,1.29,0,0
2018/7/23,18,1001.6,1004.3,0,32.4,24.5,30.7,63,3.7,0,1,0.57,0,0
2018/7/23,19,1002,1004.7,0,31.6,24.2,30.2,65,2.7,0,0.2,0.1,0,0
2018/7/23,20,1002.6,1005.3,0,30.8,23.7,29.3,66,2.3,0,0,0,0,0
2018/7/23,21,1003.2,1005.9,0,30.3,23,28.1,65,3.2,0,0,0,0,0
